"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"04/16/2020","VT","04/09/2020","04/15/2020","733","221","31","9","0","0"
"04/23/2020","VT","04/16/2020","04/22/2020","813","80","42","11","0","0"
"04/30/2020","VT","04/23/2020","04/29/2020","852","39","52","10","0","0"
"05/07/2020","VT","04/30/2020","05/06/2020","896","44","56","4","0","0"
"05/14/2020","VT","05/07/2020","05/13/2020","926","30","57","1","0","0"
"05/21/2020","VT","05/14/2020","05/20/2020","940","14","59","2","0","0"
"05/28/2020","VT","05/21/2020","05/27/2020","957","17","59","0","0","0"
"06/04/2020","VT","05/28/2020","06/03/2020","981","24","60","1","0","0"
"06/11/2020","VT","06/04/2020","06/10/2020","1,061","80","60","0","0","0"
"06/18/2020","VT","06/11/2020","06/17/2020","1,125","64","60","0","0","0"
"06/25/2020","VT","06/18/2020","06/24/2020","1,159","34","61","1","0","0"
"07/02/2020","VT","06/25/2020","07/01/2020","1,205","46","61","0","0","0"
"07/09/2020","VT","07/02/2020","07/08/2020","1,252","47","61","0","0","0"
"07/16/2020","VT","07/09/2020","07/15/2020","1,296","44","62","1","0","0"
"07/23/2020","VT","07/16/2020","07/22/2020","1,350","54","62","0","0","0"
"07/30/2020","VT","07/23/2020","07/29/2020","1,402","52","62","0","0","0"
"08/06/2020","VT","07/30/2020","08/05/2020","1,426","24","63","1","0","0"
"08/13/2020","VT","08/06/2020","08/12/2020","1,459","33","63","0","0","0"
"08/20/2020","VT","08/13/2020","08/19/2020","1,516","57","63","0","0","0"
"08/27/2020","VT","08/20/2020","08/26/2020","1,557","41","63","0","0","0"
"09/03/2020","VT","08/27/2020","09/02/2020","1,613","56","63","0","0","0"
"09/10/2020","VT","09/03/2020","09/09/2020","1,647","34","63","0","0","0"
"09/17/2020","VT","09/10/2020","09/16/2020","1,685","38","63","0","0","0"
"09/24/2020","VT","09/17/2020","09/23/2020","1,719","34","63","0","0","0"
"10/01/2020","VT","09/24/2020","09/30/2020","1,747","28","63","0","0","0"
"10/08/2020","VT","10/01/2020","10/07/2020","1,789","42","63","0","0","0"
"10/15/2020","VT","10/08/2020","10/14/2020","1,873","84","63","0","0","0"
"10/22/2020","VT","10/15/2020","10/21/2020","1,945","72","63","0","0","0"
"10/29/2020","VT","10/22/2020","10/28/2020","2,089","144","63","0","0","0"
"11/05/2020","VT","10/29/2020","11/04/2020","2,214","125","63","0","0","0"
"11/12/2020","VT","11/05/2020","11/11/2020","2,438","224","64","1","0","0"
"11/19/2020","VT","11/12/2020","11/18/2020","2,972","534","64","0","0","0"
"11/26/2020","VT","11/19/2020","11/25/2020","3,729","757","70","6","0","0"
"12/03/2020","VT","11/26/2020","12/02/2020","4,227","498","77","7","0","0"
"12/10/2020","VT","12/03/2020","12/09/2020","5,024","797","95","18","0","0"
"12/17/2020","VT","12/10/2020","12/16/2020","5,764","740","108","13","0","0"
"12/24/2020","VT","12/17/2020","12/23/2020","6,470","706","124","16","0","0"
"12/31/2020","VT","12/24/2020","12/30/2020","7,074","604","144","20","0","0"
"01/07/2021","VT","12/31/2020","01/06/2021","7,856","782","156","12","0","0"
"01/14/2021","VT","01/07/2021","01/13/2021","9,018","1,162","165","9","0","0"
"01/21/2021","VT","01/14/2021","01/20/2021","10,160","1,142","174","9","0","0"
"01/28/2021","VT","01/21/2021","01/27/2021","11,122","962","181","7","0","0"
"02/04/2021","VT","01/28/2021","02/03/2021","11,991","869","187","6","0","0"
"02/11/2021","VT","02/04/2021","02/10/2021","12,918","927","193","6","0","0"
"02/18/2021","VT","02/11/2021","02/17/2021","13,748","830","200","7","0","0"
"02/25/2021","VT","02/18/2021","02/24/2021","14,505","757","207","7","0","0"
"03/04/2021","VT","02/25/2021","03/03/2021","15,202","697","215","8","0","0"
"03/11/2021","VT","03/04/2021","03/10/2021","16,095","893","217","2","0","0"
"03/18/2021","VT","03/11/2021","03/17/2021","16,911","816","224","7","0","0"
"03/25/2021","VT","03/18/2021","03/24/2021","17,770","859","227","3","0","0"
"04/01/2021","VT","03/25/2021","03/31/2021","18,872","1,102","233","6","0","0"
"04/08/2021","VT","04/01/2021","04/07/2021","20,160","1,288","242","9","0","0"
"04/15/2021","VT","04/08/2021","04/14/2021","21,214","1,054","247","5","0","0"
"04/22/2021","VT","04/15/2021","04/21/2021","22,035","821","252","5","0","0"
"04/29/2021","VT","04/22/2021","04/28/2021","22,596","561","253","1","0","0"
"05/06/2021","VT","04/29/2021","05/05/2021","23,136","540","257","4","0","0"
"05/13/2021","VT","05/06/2021","05/12/2021","23,513","377","260","3","0","0"
"05/20/2021","VT","05/13/2021","05/19/2021","23,882","369","262","2","0","0"
"05/27/2021","VT","05/20/2021","05/26/2021","24,111","229","263","1","0","0"
"06/03/2021","VT","05/27/2021","06/02/2021","24,211","100","263","0","0","0"
"06/10/2021","VT","06/03/2021","06/09/2021","24,284","73","264","1","0","0"
"06/17/2021","VT","06/10/2021","06/16/2021","24,333","49","264","0","0","0"
"06/24/2021","VT","06/17/2021","06/23/2021","24,368","35","264","0","0","0"
"07/01/2021","VT","06/24/2021","06/30/2021","24,401","33","264","0","0","0"
"07/08/2021","VT","07/01/2021","07/07/2021","24,437","36","266","2","0","0"
"07/15/2021","VT","07/08/2021","07/14/2021","24,484","47","268","2","0","0"
"07/22/2021","VT","07/15/2021","07/21/2021","24,571","87","268","0","0","0"
"07/29/2021","VT","07/22/2021","07/28/2021","24,734","163","268","0","0","0"
"08/05/2021","VT","07/29/2021","08/04/2021","24,993","259","268","0","0","0"
"08/12/2021","VT","08/05/2021","08/11/2021","25,482","489","271","3","0","0"
"08/19/2021","VT","08/12/2021","08/18/2021","26,267","785","273","2","0","0"
"08/26/2021","VT","08/19/2021","08/25/2021","27,059","792","280","7","0","0"
"09/02/2021","VT","08/26/2021","09/01/2021","27,955","896","285","5","0","0"
"09/09/2021","VT","09/02/2021","09/08/2021","29,061","1,106","293","8","0","0"
"09/16/2021","VT","09/09/2021","09/15/2021","30,156","1,095","300","7","0","0"
"09/23/2021","VT","09/16/2021","09/22/2021","31,681","1,525","312","12","0","0"
"09/30/2021","VT","09/23/2021","09/29/2021","33,023","1,342","326","14","0","0"
"10/07/2021","VT","09/30/2021","10/06/2021","34,203","1,180","338","12","0","0"
"10/14/2021","VT","10/07/2021","10/13/2021","35,649","1,446","349","11","0","0"
"10/21/2021","VT","10/14/2021","10/20/2021","37,302","1,653","361","12","0","0"
"10/28/2021","VT","10/21/2021","10/27/2021","38,820","1,518","367","6","0","0"
"11/04/2021","VT","10/28/2021","11/03/2021","40,251","1,431","384","17","0","0"
"11/11/2021","VT","11/04/2021","11/10/2021","42,317","2,066","395","11","0","0"
"11/18/2021","VT","11/11/2021","11/17/2021","44,832","2,515","405","10","0","0"
"11/25/2021","VT","11/18/2021","11/24/2021","47,397","2,565","415","10","0","0"
"12/02/2021","VT","11/25/2021","12/01/2021","49,576","2,179","421","6","0","0"
"12/09/2021","VT","12/02/2021","12/08/2021","52,891","3,315","436","15","0","0"
"12/16/2021","VT","12/09/2021","12/15/2021","55,865","2,974","453","17","0","0"
"12/23/2021","VT","12/16/2021","12/22/2021","58,718","2,853","470","17","0","0"
"12/30/2021","VT","12/23/2021","12/29/2021","61,509","2,791","478","8","0","0"
"01/06/2022","VT","12/30/2021","01/05/2022","66,967","5,458","495","17","0","0"
"01/13/2022","VT","01/06/2022","01/12/2022","79,253","12,286","499","4","0","0"
"01/20/2022","VT","01/13/2022","01/19/2022","90,567","11,314","521","22","0","0"
"01/27/2022","VT","01/20/2022","01/26/2022","99,013","8,446","542","21","0","0"
"02/03/2022","VT","01/27/2022","02/02/2022","104,035","5,022","562","20","0","0"
"02/10/2022","VT","02/03/2022","02/09/2022","107,136","3,101","581","19","0","0"
"02/17/2022","VT","02/10/2022","02/16/2022","109,333","2,197","595","14","0","0"
"02/24/2022","VT","02/17/2022","02/23/2022","110,987","1,654","614","19","0","0"
"03/03/2022","VT","02/24/2022","03/02/2022","112,133","1,146","626","12","0","0"
"03/10/2022","VT","03/03/2022","03/09/2022","113,185","1,052","636","10","0","0"
"03/17/2022","VT","03/10/2022","03/16/2022","114,033","848","639","3","0","0"
"03/24/2022","VT","03/17/2022","03/23/2022","114,995","962","644","5","0","0"
"03/31/2022","VT","03/24/2022","03/30/2022","115,950","955","648","4","0","0"
"04/07/2022","VT","03/31/2022","04/06/2022","116,967","1,017","654","6","0","0"
"04/14/2022","VT","04/07/2022","04/13/2022","118,295","1,328","656","2","0","0"
"04/21/2022","VT","04/14/2022","04/20/2022","120,076","1,781","658","2","0","0"
"04/28/2022","VT","04/21/2022","04/27/2022","122,042","1,966","666","8","0","0"
"05/05/2022","VT","04/28/2022","05/04/2022","124,456","2,414","676","10","0","0"
"05/12/2022","VT","05/05/2022","05/11/2022","126,798","2,342","685","9","0","0"
"05/19/2022","VT","05/12/2022","05/18/2022","129,130","2,332","695","10","0","0"
"05/26/2022","VT","05/19/2022","05/25/2022","130,937","1,807","702","7","0","0"
"06/02/2022","VT","05/26/2022","06/01/2022","132,406","1,469","711","9","0","0"
"06/09/2022","VT","06/02/2022","06/08/2022","133,382","976","716","5","0","0"
"06/16/2022","VT","06/09/2022","06/15/2022","134,169","787","722","6","0","0"
"06/23/2022","VT","06/16/2022","06/22/2022","134,814","645","726","4","0","0"
"06/30/2022","VT","06/23/2022","06/29/2022","135,469","655","729","3","0","0"
"07/07/2022","VT","06/30/2022","07/06/2022","135,999","530","733","4","0","0"
"07/14/2022","VT","07/07/2022","07/13/2022","136,456","457","737","4","0","0"
"07/21/2022","VT","07/14/2022","07/20/2022","137,061","605","740","3","0","0"
"07/28/2022","VT","07/21/2022","07/27/2022","137,560","499","744","4","0","0"
"08/04/2022","VT","07/28/2022","08/03/2022","138,063","503","747","3","0","0"
"08/11/2022","VT","08/04/2022","08/10/2022","138,586","523","753","6","0","0"
"08/18/2022","VT","08/11/2022","08/17/2022","139,037","451","758","5","0","0"
"08/25/2022","VT","08/18/2022","08/24/2022","139,552","515","765","7","0","0"
"09/01/2022","VT","08/25/2022","08/31/2022","140,094","542","770","5","0","0"
"09/08/2022","VT","09/01/2022","09/07/2022","140,595","501","774","4","0","0"
"09/15/2022","VT","09/08/2022","09/14/2022","141,040","445","775","1","0","0"
"09/22/2022","VT","09/15/2022","09/21/2022","141,613","573","783","8","0","0"
"09/29/2022","VT","09/22/2022","09/28/2022","142,166","553","786","3","0","0"
"10/06/2022","VT","09/29/2022","10/05/2022","142,803","637","792","6","0","0"
"10/13/2022","VT","10/06/2022","10/12/2022","143,433","630","798","6","0","0"
"10/20/2022","VT","10/13/2022","10/19/2022","144,092","659","803","5","0","0"
"10/27/2022","VT","10/20/2022","10/26/2022","144,685","593","809","6","0","0"
"11/03/2022","VT","10/27/2022","11/02/2022","145,223","538","820","11","0","0"
"11/10/2022","VT","11/03/2022","11/09/2022","145,655","432","830","10","0","0"
"11/17/2022","VT","11/10/2022","11/16/2022","146,041","386","839","9","0","0"
"11/24/2022","VT","11/17/2022","11/23/2022","146,329","288","847","8","0","0"
"12/01/2022","VT","11/24/2022","11/30/2022","146,607","278","852","5","0","0"
"12/08/2022","VT","12/01/2022","12/07/2022","147,032","425","859","7","0","0"
"12/15/2022","VT","12/08/2022","12/14/2022","147,459","427","864","5","0","0"
"12/22/2022","VT","12/15/2022","12/21/2022","147,877","418","871","7","0","0"
"12/29/2022","VT","12/22/2022","12/28/2022","148,283","406","872","1","0","0"
"01/05/2023","VT","12/29/2022","01/04/2023","148,684","401","878","6","0","0"
"01/12/2023","VT","01/05/2023","01/11/2023","149,138","454","884","6","0","0"
"01/19/2023","VT","01/12/2023","01/18/2023","149,532","394","889","5","0","0"
"01/26/2023","VT","01/19/2023","01/25/2023","149,990","458","896","7","0","0"
"02/02/2023","VT","01/26/2023","02/01/2023","150,492","502","899","3","0","0"
"02/09/2023","VT","02/02/2023","02/08/2023","151,003","511","906","7","0","0"
"02/16/2023","VT","02/09/2023","02/15/2023","151,498","495","913","7","0","0"
"02/23/2023","VT","02/16/2023","02/22/2023","151,956","458","927","14","0","0"
"03/02/2023","VT","02/23/2023","03/01/2023","152,306","350","931","4","0","0"
"03/09/2023","VT","03/02/2023","03/08/2023","152,663","357","932","1","0","0"
"03/16/2023","VT","03/09/2023","03/15/2023","153,007","344","935","3","0","0"
"03/23/2023","VT","03/16/2023","03/22/2023","153,214","207","942","7","0","0"
"03/30/2023","VT","03/23/2023","03/29/2023","153,421","207","942","0","0","0"
"04/06/2023","VT","03/30/2023","04/05/2023","153,622","201","946","4","0","0"
"04/13/2023","VT","04/06/2023","04/12/2023","153,765","143","948","2","0","0"
"04/20/2023","VT","04/13/2023","04/19/2023","153,902","137","959","11","0","0"
"04/27/2023","VT","04/20/2023","04/26/2023","154,039","137","962","3","0","0"
"05/04/2023","VT","04/27/2023","05/03/2023","154,150","111","963","1","0","0"
"05/11/2023","VT","05/04/2023","05/10/2023","154,243","93","967","4","0","0"
"01/23/2020","WA","01/16/2020","01/22/2020","1","1","0","0","0","0"
"01/30/2020","WA","01/23/2020","01/29/2020","1","0","0","0","0","0"
"02/06/2020","WA","01/30/2020","02/05/2020","1","0","0","0","0","0"
"02/13/2020","WA","02/06/2020","02/12/2020","1","0","0","0","0","0"
"02/20/2020","WA","02/13/2020","02/19/2020","1","0","0","0","0","0"
"02/27/2020","WA","02/20/2020","02/26/2020","1","0","0","0","0","0"
"03/05/2020","WA","02/27/2020","03/04/2020","45","44","10","10","0","0"
"03/12/2020","WA","03/05/2020","03/11/2020","374","329","24","14","0","0"
"03/19/2020","WA","03/12/2020","03/18/2020","1,222","848","67","43","0","0"
"03/26/2020","WA","03/19/2020","03/25/2020","2,866","1,644","133","66","0","0"
"04/02/2020","WA","03/26/2020","04/01/2020","6,125","3,259","310","177","0","0"
"04/09/2020","WA","04/02/2020","04/08/2020","8,814","2,689","489","179","0","0"
"04/16/2020","WA","04/09/2020","04/15/2020","10,875","2,061","609","120","0","0"
"04/23/2020","WA","04/16/2020","04/22/2020","12,679","1,804","734","125","0","0"
"04/30/2020","WA","04/23/2020","04/29/2020","14,349","1,670","828","94","0","0"
"05/07/2020","WA","04/30/2020","05/06/2020","16,309","1,960","911","83","0","0"
"05/14/2020","WA","05/07/2020","05/13/2020","17,791","1,482","996","85","0","0"
"05/21/2020","WA","05/14/2020","05/20/2020","19,142","1,351","1,052","56","0","0"
"05/28/2020","WA","05/21/2020","05/27/2020","20,751","1,609","1,105","53","0","0"
"06/04/2020","WA","05/28/2020","06/03/2020","22,657","1,906","1,139","34","0","0"
"06/11/2020","WA","06/04/2020","06/10/2020","24,772","2,115","1,186","47","0","0"
"06/18/2020","WA","06/11/2020","06/17/2020","27,080","2,308","1,225","39","0","0"
"06/25/2020","WA","06/18/2020","06/24/2020","30,265","3,185","1,266","41","0","0"
"07/02/2020","WA","06/25/2020","07/01/2020","33,997","3,732","1,309","43","0","0"
"07/09/2020","WA","07/02/2020","07/08/2020","38,445","4,448","1,368","59","0","0"
"07/16/2020","WA","07/09/2020","07/15/2020","44,081","5,636","1,429","61","0","0"
"07/23/2020","WA","07/16/2020","07/22/2020","49,836","5,755","1,488","59","0","0"
"07/30/2020","WA","07/23/2020","07/29/2020","55,605","5,769","1,575","87","0","0"
"08/06/2020","WA","07/30/2020","08/05/2020","60,716","5,111","1,677","102","0","0"
"08/13/2020","WA","08/06/2020","08/12/2020","65,163","4,447","1,755","78","0","0"
"08/20/2020","WA","08/13/2020","08/19/2020","69,364","4,201","1,828","73","0","0"
"08/27/2020","WA","08/20/2020","08/26/2020","73,024","3,660","1,877","49","0","0"
"09/03/2020","WA","08/27/2020","09/02/2020","76,350","3,326","1,924","47","0","0"
"09/10/2020","WA","09/03/2020","09/09/2020","79,094","2,744","1,958","34","0","0"
"09/17/2020","WA","09/10/2020","09/16/2020","82,013","2,919","2,007","49","0","0"
"09/24/2020","WA","09/17/2020","09/23/2020","85,251","3,238","2,057","50","0","0"
"10/01/2020","WA","09/24/2020","09/30/2020","89,249","3,998","2,100","43","0","0"
"10/08/2020","WA","10/01/2020","10/07/2020","93,270","4,021","2,151","51","0","0"
"10/15/2020","WA","10/08/2020","10/14/2020","97,718","4,448","2,196","45","0","0"
"10/22/2020","WA","10/15/2020","10/21/2020","102,431","4,713","2,248","52","0","0"
"10/29/2020","WA","10/22/2020","10/28/2020","107,588","5,157","2,316","68","0","0"
"11/05/2020","WA","10/29/2020","11/04/2020","114,951","7,363","2,380","64","0","0"
"11/12/2020","WA","11/05/2020","11/11/2020","125,784","10,833","2,453","73","0","0"
"11/19/2020","WA","11/12/2020","11/18/2020","140,298","14,514","2,545","92","0","0"
"11/26/2020","WA","11/19/2020","11/25/2020","159,543","19,245","2,662","117","0","0"
"12/03/2020","WA","11/26/2020","12/02/2020","176,548","17,005","2,806","144","0","0"
"12/10/2020","WA","12/03/2020","12/09/2020","197,433","20,885","2,922","116","0","0"
"12/17/2020","WA","12/10/2020","12/16/2020","215,106","17,673","3,041","119","0","0"
"12/24/2020","WA","12/17/2020","12/23/2020","231,634","16,528","3,162","121","0","0"
"12/31/2020","WA","12/24/2020","12/30/2020","244,804","13,170","3,419","257","0","0"
"01/07/2021","WA","12/31/2020","01/06/2021","262,154","17,350","3,604","185","0","0"
"01/14/2021","WA","01/07/2021","01/13/2021","281,424","19,270","3,833","229","0","0"
"01/21/2021","WA","01/14/2021","01/20/2021","294,547","13,123","3,939","106","0","0"
"01/28/2021","WA","01/21/2021","01/27/2021","305,703","11,156","4,211","272","0","0"
"02/04/2021","WA","01/28/2021","02/03/2021","316,826","11,123","4,387","176","0","0"
"02/11/2021","WA","02/04/2021","02/10/2021","324,994","8,168","4,602","215","0","0"
"02/18/2021","WA","02/11/2021","02/17/2021","330,730","5,736","4,758","156","0","0"
"02/25/2021","WA","02/18/2021","02/24/2021","336,577","5,847","4,908","150","0","0"
"03/04/2021","WA","02/25/2021","03/03/2021","342,080","5,503","5,006","98","0","0"
"03/11/2021","WA","03/04/2021","03/10/2021","346,738","4,658","5,095","89","0","0"
"03/18/2021","WA","03/11/2021","03/17/2021","352,049","5,311","5,154","59","0","0"
"03/25/2021","WA","03/18/2021","03/24/2021","357,413","5,364","5,199","45","0","0"
"04/01/2021","WA","03/25/2021","03/31/2021","364,470","7,057","5,247","48","0","0"
"04/08/2021","WA","04/01/2021","04/07/2021","371,913","7,443","5,302","55","0","0"
"04/15/2021","WA","04/08/2021","04/14/2021","380,529","8,616","5,353","51","0","0"
"04/22/2021","WA","04/15/2021","04/21/2021","390,745","10,216","5,411","58","0","0"
"04/29/2021","WA","04/22/2021","04/28/2021","399,857","9,112","5,452","41","0","0"
"05/06/2021","WA","04/29/2021","05/05/2021","409,800","9,943","5,501","49","0","0"
"05/13/2021","WA","05/06/2021","05/12/2021","417,978","8,178","5,553","52","0","0"
"05/20/2021","WA","05/13/2021","05/19/2021","424,892","6,914","5,608","55","0","0"
"05/27/2021","WA","05/20/2021","05/26/2021","432,356","7,464","5,660","52","0","0"
"06/03/2021","WA","05/27/2021","06/02/2021","437,537","5,181","5,698","38","0","0"
"06/10/2021","WA","06/03/2021","06/09/2021","441,783","4,246","5,753","55","0","0"
"06/17/2021","WA","06/10/2021","06/16/2021","445,391","3,608","5,800","47","0","0"
"06/24/2021","WA","06/17/2021","06/23/2021","448,706","3,315","5,886","86","0","0"
"07/01/2021","WA","06/24/2021","06/30/2021","451,263","2,557","5,931","45","0","0"
"07/08/2021","WA","07/01/2021","07/07/2021","453,833","2,570","5,972","41","0","0"
"07/15/2021","WA","07/08/2021","07/14/2021","458,825","4,992","6,025","53","0","0"
