date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths,state_full
11/05/2020,IA,2020-10-29,2020-11-04,137214.0,16579.0,1800.0,110.0,0.0,0.0,iowa
11/12/2020,IA,2020-11-05,2020-11-11,168453.0,31239.0,1924.0,124.0,0.0,0.0,iowa
11/19/2020,IA,2020-11-12,2020-11-18,197518.0,29065.0,2099.0,175.0,0.0,0.0,iowa
11/26/2020,IA,2020-11-19,2020-11-25,221286.0,23768.0,2300.0,201.0,0.0,0.0,iowa
12/03/2020,IA,2020-11-26,2020-12-02,236159.0,14873.0,2494.0,194.0,0.0,0.0,iowa
12/10/2020,IA,2020-12-03,2020-12-09,250280.0,14121.0,2676.0,182.0,0.0,0.0,iowa
12/17/2020,IA,2020-12-10,2020-12-16,260774.0,10494.0,3350.0,674.0,0.0,0.0,iowa
12/24/2020,IA,2020-12-17,2020-12-23,272112.0,11338.0,3667.0,317.0,0.0,0.0,iowa
12/31/2020,IA,2020-12-24,2020-12-30,280064.0,7952.0,3822.0,155.0,0.0,0.0,iowa
01/07/2021,IA,2020-12-31,2021-01-06,290777.0,10713.0,4060.0,238.0,0.0,0.0,iowa
01/14/2021,IA,2021-01-07,2021-01-13,301161.0,10384.0,4232.0,172.0,0.0,0.0,iowa
01/21/2021,IA,2021-01-14,2021-01-20,308788.0,7627.0,4394.0,162.0,0.0,0.0,iowa
01/28/2021,IA,2021-01-21,2021-01-27,316114.0,7326.0,4500.0,106.0,0.0,0.0,iowa
02/04/2021,IA,2021-01-28,2021-02-03,322308.0,6194.0,4975.0,475.0,0.0,0.0,iowa
02/11/2021,IA,2021-02-04,2021-02-10,327061.0,4753.0,5175.0,200.0,0.0,0.0,iowa
02/18/2021,IA,2021-02-11,2021-02-17,330907.0,3846.0,5306.0,131.0,0.0,0.0,iowa
02/25/2021,IA,2021-02-18,2021-02-24,334665.0,3758.0,5414.0,108.0,0.0,0.0,iowa
03/04/2021,IA,2021-02-25,2021-03-03,338162.0,3497.0,5499.0,85.0,0.0,0.0,iowa
03/11/2021,IA,2021-03-04,2021-03-10,341381.0,3219.0,5599.0,100.0,0.0,0.0,iowa
03/18/2021,IA,2021-03-11,2021-03-17,344270.0,2889.0,5665.0,66.0,0.0,0.0,iowa
03/25/2021,IA,2021-03-18,2021-03-24,347593.0,3323.0,5687.0,22.0,0.0,0.0,iowa
04/01/2021,IA,2021-03-25,2021-03-31,351404.0,3811.0,5741.0,54.0,0.0,0.0,iowa
04/08/2021,IA,2021-04-01,2021-04-07,355202.0,3798.0,5834.0,93.0,0.0,0.0,iowa
04/15/2021,IA,2021-04-08,2021-04-14,358389.0,3187.0,5856.0,22.0,0.0,0.0,iowa
04/22/2021,IA,2021-04-15,2021-04-21,361718.0,3329.0,5899.0,43.0,0.0,0.0,iowa
04/29/2021,IA,2021-04-22,2021-04-28,364297.0,2579.0,5931.0,32.0,0.0,0.0,iowa
05/06/2021,IA,2021-04-29,2021-05-05,366717.0,2420.0,5961.0,30.0,0.0,0.0,iowa
05/13/2021,IA,2021-05-06,2021-05-12,368710.0,1993.0,5993.0,32.0,0.0,0.0,iowa
05/20/2021,IA,2021-05-13,2021-05-19,370054.0,1344.0,6018.0,25.0,0.0,0.0,iowa
05/27/2021,IA,2021-05-20,2021-05-26,371027.0,973.0,6044.0,26.0,0.0,0.0,iowa
06/03/2021,IA,2021-05-27,2021-06-02,371614.0,587.0,6061.0,17.0,0.0,0.0,iowa
06/10/2021,IA,2021-06-03,2021-06-09,372187.0,573.0,6084.0,23.0,0.0,0.0,iowa
06/17/2021,IA,2021-06-10,2021-06-16,372761.0,574.0,6108.0,24.0,0.0,0.0,iowa
06/24/2021,IA,2021-06-17,2021-06-23,373218.0,457.0,6120.0,12.0,0.0,0.0,iowa
07/01/2021,IA,2021-06-24,2021-06-30,373732.0,514.0,6138.0,18.0,0.0,0.0,iowa
07/08/2021,IA,2021-07-01,2021-07-07,374383.0,651.0,6149.0,11.0,0.0,0.0,iowa
07/15/2021,IA,2021-07-08,2021-07-14,375278.0,895.0,6158.0,9.0,0.0,0.0,iowa
07/22/2021,IA,2021-07-15,2021-07-21,376673.0,1395.0,6170.0,12.0,0.0,0.0,iowa
07/29/2021,IA,2021-07-22,2021-07-28,378831.0,2158.0,6183.0,13.0,0.0,0.0,iowa
08/05/2021,IA,2021-07-29,2021-08-04,382401.0,3570.0,6193.0,10.0,0.0,0.0,iowa
08/12/2021,IA,2021-08-05,2021-08-11,387273.0,4872.0,6210.0,17.0,0.0,0.0,iowa
08/19/2021,IA,2021-08-12,2021-08-18,392970.0,5697.0,6226.0,16.0,0.0,0.0,iowa
08/26/2021,IA,2021-08-19,2021-08-25,400082.0,7112.0,6268.0,42.0,0.0,0.0,iowa
09/02/2021,IA,2021-08-26,2021-09-01,408390.0,8308.0,6307.0,39.0,0.0,0.0,iowa
09/09/2021,IA,2021-09-02,2021-09-08,417152.0,8762.0,6337.0,30.0,0.0,0.0,iowa
09/16/2021,IA,2021-09-09,2021-09-15,428517.0,11365.0,6401.0,64.0,0.0,0.0,iowa
09/23/2021,IA,2021-09-16,2021-09-22,440680.0,12163.0,6483.0,82.0,0.0,0.0,iowa
09/30/2021,IA,2021-09-23,2021-09-29,451492.0,10812.0,6563.0,80.0,0.0,0.0,iowa
10/07/2021,IA,2021-09-30,2021-10-06,461352.0,9860.0,6651.0,88.0,0.0,0.0,iowa
10/14/2021,IA,2021-10-07,2021-10-13,469519.0,8167.0,6748.0,97.0,0.0,0.0,iowa
10/21/2021,IA,2021-10-14,2021-10-20,476426.0,6907.0,6848.0,100.0,0.0,0.0,iowa
10/28/2021,IA,2021-10-21,2021-10-27,483409.0,6983.0,6965.0,117.0,0.0,0.0,iowa
11/04/2021,IA,2021-10-28,2021-11-03,491052.0,7643.0,7069.0,104.0,0.0,0.0,iowa
11/11/2021,IA,2021-11-04,2021-11-10,499279.0,8227.0,7166.0,97.0,0.0,0.0,iowa
11/18/2021,IA,2021-11-11,2021-11-17,508513.0,9234.0,7268.0,102.0,0.0,0.0,iowa
11/25/2021,IA,2021-11-18,2021-11-24,518859.0,10346.0,7354.0,86.0,0.0,0.0,iowa
12/02/2021,IA,2021-11-25,2021-12-01,528221.0,9362.0,7445.0,91.0,0.0,0.0,iowa
12/09/2021,IA,2021-12-02,2021-12-08,541033.0,12812.0,7445.0,0.0,0.0,0.0,iowa
12/16/2021,IA,2021-12-09,2021-12-15,552898.0,11865.0,7680.0,235.0,0.0,0.0,iowa
12/23/2021,IA,2021-12-16,2021-12-22,562463.0,9565.0,7799.0,119.0,0.0,0.0,iowa
12/30/2021,IA,2021-12-23,2021-12-29,573032.0,10569.0,7858.0,59.0,0.0,0.0,iowa
01/06/2022,IA,2021-12-30,2022-01-05,592028.0,18996.0,8019.0,161.0,0.0,0.0,iowa
01/13/2022,IA,2022-01-06,2022-01-12,626336.0,34308.0,8201.0,182.0,0.0,0.0,iowa
01/20/2022,IA,2022-01-13,2022-01-19,664910.0,38574.0,8317.0,116.0,0.0,0.0,iowa
01/27/2022,IA,2022-01-20,2022-01-26,699859.0,34949.0,8499.0,182.0,0.0,0.0,iowa
02/03/2022,IA,2022-01-27,2022-02-02,722589.0,22730.0,8657.0,158.0,0.0,0.0,iowa
02/10/2022,IA,2022-02-03,2022-02-09,735422.0,12833.0,8829.0,172.0,0.0,0.0,iowa
02/17/2022,IA,2022-02-10,2022-02-16,743285.0,7863.0,8948.0,119.0,0.0,0.0,iowa
02/24/2022,IA,2022-02-17,2022-02-23,747648.0,4363.0,9083.0,135.0,0.0,0.0,iowa
03/03/2022,IA,2022-02-24,2022-03-02,754486.0,6838.0,9170.0,87.0,0.0,0.0,iowa
03/10/2022,IA,2022-03-03,2022-03-09,756224.0,1738.0,9258.0,88.0,0.0,0.0,iowa
03/17/2022,IA,2022-03-10,2022-03-16,757229.0,1005.0,9341.0,83.0,0.0,0.0,iowa
03/24/2022,IA,2022-03-17,2022-03-23,757945.0,716.0,9385.0,44.0,0.0,0.0,iowa
03/31/2022,IA,2022-03-24,2022-03-30,758415.0,470.0,9429.0,44.0,0.0,0.0,iowa
04/07/2022,IA,2022-03-31,2022-04-06,759336.0,921.0,9453.0,24.0,0.0,0.0,iowa
04/14/2022,IA,2022-04-07,2022-04-13,760227.0,891.0,9474.0,21.0,0.0,0.0,iowa
04/21/2022,IA,2022-04-14,2022-04-20,761325.0,1098.0,9509.0,35.0,0.0,0.0,iowa
04/28/2022,IA,2022-04-21,2022-04-27,763053.0,1728.0,9528.0,19.0,0.0,0.0,iowa
05/05/2022,IA,2022-04-28,2022-05-04,765177.0,2124.0,9532.0,4.0,0.0,0.0,iowa
05/12/2022,IA,2022-05-05,2022-05-11,768338.0,3161.0,9554.0,22.0,0.0,0.0,iowa
05/19/2022,IA,2022-05-12,2022-05-18,772181.0,3843.0,9570.0,16.0,0.0,0.0,iowa
05/26/2022,IA,2022-05-19,2022-05-25,776136.0,3955.0,9586.0,16.0,0.0,0.0,iowa
06/02/2022,IA,2022-05-26,2022-06-01,779993.0,3857.0,9599.0,13.0,0.0,0.0,iowa
06/09/2022,IA,2022-06-02,2022-06-08,784269.0,4276.0,9614.0,15.0,0.0,0.0,iowa
06/16/2022,IA,2022-06-09,2022-06-15,788265.0,3996.0,9614.0,0.0,0.0,0.0,iowa
06/23/2022,IA,2022-06-16,2022-06-22,792208.0,3943.0,9679.0,65.0,0.0,0.0,iowa
06/30/2022,IA,2022-06-23,2022-06-29,796196.0,3988.0,9688.0,9.0,0.0,0.0,iowa
07/07/2022,IA,2022-06-30,2022-07-06,800176.0,3980.0,9702.0,14.0,0.0,0.0,iowa
07/14/2022,IA,2022-07-07,2022-07-13,805363.0,5187.0,9718.0,16.0,0.0,0.0,iowa
07/21/2022,IA,2022-07-14,2022-07-20,810664.0,5301.0,9759.0,41.0,0.0,0.0,iowa
07/28/2022,IA,2022-07-21,2022-07-27,816588.0,5924.0,9781.0,22.0,0.0,0.0,iowa
08/04/2022,IA,2022-07-28,2022-08-03,822356.0,5768.0,9816.0,35.0,0.0,0.0,iowa
08/11/2022,IA,2022-08-04,2022-08-10,828016.0,5660.0,9848.0,32.0,0.0,0.0,iowa
08/18/2022,IA,2022-08-11,2022-08-17,832937.0,4921.0,9880.0,32.0,0.0,0.0,iowa
08/25/2022,IA,2022-08-18,2022-08-24,837739.0,4802.0,9905.0,25.0,0.0,0.0,iowa
09/01/2022,IA,2022-08-25,2022-08-31,842647.0,4908.0,9939.0,34.0,0.0,0.0,iowa
09/08/2022,IA,2022-09-01,2022-09-07,846823.0,4176.0,9967.0,28.0,0.0,0.0,iowa
09/15/2022,IA,2022-09-08,2022-09-14,850932.0,4109.0,9993.0,26.0,0.0,0.0,iowa
09/22/2022,IA,2022-09-15,2022-09-21,853840.0,2908.0,10049.0,56.0,0.0,0.0,iowa
09/29/2022,IA,2022-09-22,2022-09-28,855931.0,2091.0,10075.0,26.0,0.0,0.0,iowa
10/06/2022,IA,2022-09-29,2022-10-05,857784.0,1853.0,10096.0,21.0,0.0,0.0,iowa
10/13/2022,IA,2022-10-06,2022-10-12,859502.0,1718.0,10124.0,28.0,0.0,0.0,iowa
10/20/2022,IA,2022-10-13,2022-10-19,861010.0,1508.0,10152.0,28.0,0.0,0.0,iowa
10/27/2022,IA,2022-10-20,2022-10-26,862925.0,1915.0,10177.0,25.0,0.0,0.0,iowa
11/03/2022,IA,2022-10-27,2022-11-02,864752.0,1827.0,10207.0,30.0,0.0,0.0,iowa
11/10/2022,IA,2022-11-03,2022-11-09,866615.0,1863.0,10229.0,22.0,0.0,0.0,iowa
11/17/2022,IA,2022-11-10,2022-11-16,868595.0,1980.0,10253.0,24.0,0.0,0.0,iowa
11/24/2022,IA,2022-11-17,2022-11-23,870897.0,2302.0,10276.0,23.0,0.0,0.0,iowa
12/01/2022,IA,2022-11-24,2022-11-30,873595.0,2698.0,10294.0,18.0,0.0,0.0,iowa
12/08/2022,IA,2022-12-01,2022-12-07,877066.0,3471.0,10315.0,21.0,0.0,0.0,iowa
12/15/2022,IA,2022-12-08,2022-12-14,880770.0,3704.0,10341.0,26.0,0.0,0.0,iowa
12/22/2022,IA,2022-12-15,2022-12-21,884263.0,3493.0,10386.0,45.0,0.0,0.0,iowa
12/29/2022,IA,2022-12-22,2022-12-28,886411.0,2148.0,10422.0,36.0,0.0,0.0,iowa
01/05/2023,IA,2022-12-29,2023-01-04,888664.0,2253.0,10462.0,40.0,0.0,0.0,iowa
01/12/2023,IA,2023-01-05,2023-01-11,890868.0,2204.0,10508.0,46.0,0.0,0.0,iowa
01/19/2023,IA,2023-01-12,2023-01-18,892554.0,1686.0,10537.0,29.0,0.0,0.0,iowa
01/26/2023,IA,2023-01-19,2023-01-25,894105.0,1551.0,10566.0,29.0,0.0,0.0,iowa
02/02/2023,IA,2023-01-26,2023-02-01,895619.0,1514.0,10597.0,31.0,0.0,0.0,iowa
02/09/2023,IA,2023-02-02,2023-02-08,897136.0,1517.0,10625.0,28.0,0.0,0.0,iowa
02/16/2023,IA,2023-02-09,2023-02-15,898762.0,1626.0,10653.0,28.0,0.0,0.0,iowa
02/23/2023,IA,2023-02-16,2023-02-22,900343.0,1581.0,10671.0,18.0,0.0,0.0,iowa
03/02/2023,IA,2023-02-23,2023-03-01,902075.0,1732.0,10700.0,29.0,0.0,0.0,iowa
03/09/2023,IA,2023-03-02,2023-03-08,903991.0,1916.0,10725.0,25.0,0.0,0.0,iowa
03/16/2023,IA,2023-03-09,2023-03-15,905744.0,1753.0,10742.0,17.0,0.0,0.0,iowa
03/23/2023,IA,2023-03-16,2023-03-22,907421.0,1677.0,10769.0,27.0,0.0,0.0,iowa
03/30/2023,IA,2023-03-23,2023-03-29,908936.0,1515.0,10797.0,28.0,0.0,0.0,iowa
04/06/2023,IA,2023-03-30,2023-04-05,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
04/13/2023,IA,2023-04-06,2023-04-12,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
04/20/2023,IA,2023-04-13,2023-04-19,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
04/27/2023,IA,2023-04-20,2023-04-26,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
05/04/2023,IA,2023-04-27,2023-05-03,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
05/11/2023,IA,2023-05-04,2023-05-10,908936.0,0.0,10797.0,0.0,0.0,0.0,iowa
01/23/2020,ID,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,idaho
01/30/2020,ID,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,idaho
02/06/2020,ID,2020-01-30,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,idaho
02/13/2020,ID,2020-02-06,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,idaho
02/20/2020,ID,2020-02-13,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,idaho
02/27/2020,ID,2020-02-20,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,idaho
03/05/2020,ID,2020-02-27,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,idaho
03/12/2020,ID,2020-03-05,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,idaho
03/19/2020,ID,2020-03-12,2020-03-18,9.0,9.0,0.0,0.0,0.0,0.0,idaho
03/26/2020,ID,2020-03-19,2020-03-25,90.0,81.0,0.0,0.0,0.0,0.0,idaho
04/02/2020,ID,2020-03-26,2020-04-01,566.0,476.0,9.0,9.0,0.0,0.0,idaho
04/09/2020,ID,2020-04-02,2020-04-08,1210.0,644.0,15.0,6.0,0.0,0.0,idaho
04/16/2020,ID,2020-04-09,2020-04-15,1473.0,263.0,39.0,24.0,0.0,0.0,idaho
04/23/2020,ID,2020-04-16,2020-04-22,1766.0,293.0,51.0,12.0,0.0,0.0,idaho
04/30/2020,ID,2020-04-23,2020-04-29,1953.0,187.0,60.0,9.0,0.0,0.0,idaho
05/07/2020,ID,2020-04-30,2020-05-06,2158.0,205.0,66.0,6.0,0.0,0.0,idaho
05/14/2020,ID,2020-05-07,2020-05-13,2293.0,135.0,69.0,3.0,0.0,0.0,idaho
05/21/2020,ID,2020-05-14,2020-05-20,2506.0,213.0,76.0,7.0,0.0,0.0,idaho
05/28/2020,ID,2020-05-21,2020-05-27,2699.0,193.0,81.0,5.0,0.0,0.0,idaho
06/04/2020,ID,2020-05-28,2020-06-03,2933.0,234.0,83.0,2.0,0.0,0.0,idaho
06/11/2020,ID,2020-06-04,2020-06-10,3260.0,327.0,85.0,2.0,0.0,0.0,idaho
06/18/2020,ID,2020-06-11,2020-06-17,3632.0,372.0,87.0,2.0,0.0,0.0,idaho
06/25/2020,ID,2020-06-18,2020-06-24,4402.0,770.0,89.0,2.0,0.0,0.0,idaho
07/02/2020,ID,2020-06-25,2020-07-01,6370.0,1968.0,92.0,3.0,0.0,0.0,idaho
07/09/2020,ID,2020-07-02,2020-07-08,8968.0,2598.0,98.0,6.0,0.0,0.0,idaho
07/16/2020,ID,2020-07-09,2020-07-15,12448.0,3480.0,110.0,12.0,0.0,0.0,idaho
07/23/2020,ID,2020-07-16,2020-07-22,16321.0,3873.0,135.0,25.0,0.0,0.0,idaho
07/30/2020,ID,2020-07-23,2020-07-29,19673.0,3352.0,173.0,38.0,0.0,0.0,idaho
08/06/2020,ID,2020-07-30,2020-08-05,22707.0,3034.0,217.0,44.0,0.0,0.0,idaho
08/13/2020,ID,2020-08-06,2020-08-12,26134.0,3427.0,246.0,29.0,0.0,0.0,idaho
08/20/2020,ID,2020-08-13,2020-08-19,28680.0,2546.0,289.0,43.0,0.0,0.0,idaho
08/27/2020,ID,2020-08-20,2020-08-26,30771.0,2091.0,337.0,48.0,0.0,0.0,idaho
09/03/2020,ID,2020-08-27,2020-09-02,32666.0,1895.0,372.0,35.0,0.0,0.0,idaho
09/10/2020,ID,2020-09-03,2020-09-09,34301.0,1635.0,407.0,35.0,0.0,0.0,idaho
09/17/2020,ID,2020-09-10,2020-09-16,36094.0,1793.0,429.0,22.0,0.0,0.0,idaho
09/24/2020,ID,2020-09-17,2020-09-23,38743.0,2649.0,453.0,24.0,0.0,0.0,idaho
10/01/2020,ID,2020-09-24,2020-09-30,42048.0,3305.0,469.0,16.0,0.0,0.0,idaho
10/08/2020,ID,2020-10-01,2020-10-07,45753.0,3705.0,500.0,31.0,0.0,0.0,idaho
10/15/2020,ID,2020-10-08,2020-10-14,49892.0,4139.0,516.0,16.0,0.0,0.0,idaho
10/22/2020,ID,2020-10-15,2020-10-21,55650.0,5758.0,546.0,30.0,0.0,0.0,idaho
10/29/2020,ID,2020-10-22,2020-10-28,61787.0,6137.0,598.0,52.0,0.0,0.0,idaho
11/05/2020,ID,2020-10-29,2020-11-04,68314.0,6527.0,663.0,65.0,0.0,0.0,idaho
11/12/2020,ID,2020-11-05,2020-11-11,77121.0,8807.0,732.0,69.0,0.0,0.0,idaho
11/19/2020,ID,2020-11-12,2020-11-18,86435.0,9314.0,812.0,80.0,0.0,0.0,idaho
11/26/2020,ID,2020-11-19,2020-11-25,96504.0,10069.0,895.0,83.0,0.0,0.0,idaho
12/03/2020,ID,2020-11-26,2020-12-02,104735.0,8231.0,991.0,96.0,0.0,0.0,idaho
12/10/2020,ID,2020-12-03,2020-12-09,116203.0,11468.0,1102.0,111.0,0.0,0.0,idaho
12/17/2020,ID,2020-12-10,2020-12-16,125452.0,9249.0,1229.0,127.0,0.0,0.0,idaho
12/24/2020,ID,2020-12-17,2020-12-23,133985.0,8533.0,1324.0,95.0,0.0,0.0,idaho
12/31/2020,ID,2020-12-24,2020-12-30,139865.0,5880.0,1404.0,80.0,0.0,0.0,idaho
01/07/2021,ID,2020-12-31,2021-01-06,146110.0,6245.0,1488.0,84.0,0.0,0.0,idaho
01/14/2021,ID,2021-01-07,2021-01-13,152365.0,6255.0,1565.0,77.0,0.0,0.0,idaho
01/21/2021,ID,2021-01-14,2021-01-20,157588.0,5223.0,1635.0,70.0,0.0,0.0,idaho
01/28/2021,ID,2021-01-21,2021-01-27,161212.0,3624.0,1714.0,79.0,0.0,0.0,idaho
02/04/2021,ID,2021-01-28,2021-02-03,164163.0,2951.0,1748.0,34.0,0.0,0.0,idaho
02/11/2021,ID,2021-02-04,2021-02-10,166553.0,2390.0,1790.0,42.0,0.0,0.0,idaho
02/18/2021,ID,2021-02-11,2021-02-17,168354.0,1801.0,1816.0,26.0,0.0,0.0,idaho
02/25/2021,ID,2021-02-18,2021-02-24,170292.0,1938.0,1839.0,23.0,0.0,0.0,idaho
03/04/2021,ID,2021-02-25,2021-03-03,172288.0,1996.0,1875.0,36.0,0.0,0.0,idaho
03/11/2021,ID,2021-03-04,2021-03-10,174245.0,1957.0,1901.0,26.0,0.0,0.0,idaho
03/18/2021,ID,2021-03-11,2021-03-17,176461.0,2216.0,1934.0,33.0,0.0,0.0,idaho
03/25/2021,ID,2021-03-18,2021-03-24,178545.0,2084.0,1952.0,18.0,0.0,0.0,idaho
04/01/2021,ID,2021-03-25,2021-03-31,180538.0,1993.0,1962.0,10.0,0.0,0.0,idaho
04/08/2021,ID,2021-04-01,2021-04-07,182531.0,1993.0,1980.0,18.0,0.0,0.0,idaho
04/15/2021,ID,2021-04-08,2021-04-14,184348.0,1817.0,2006.0,26.0,0.0,0.0,idaho
04/22/2021,ID,2021-04-15,2021-04-21,185758.0,1410.0,2027.0,21.0,0.0,0.0,idaho
04/29/2021,ID,2021-04-22,2021-04-28,187267.0,1509.0,2043.0,16.0,0.0,0.0,idaho
05/06/2021,ID,2021-04-29,2021-05-05,188434.0,1167.0,2050.0,7.0,0.0,0.0,idaho
05/13/2021,ID,2021-05-06,2021-05-12,189586.0,1152.0,2064.0,14.0,0.0,0.0,idaho
05/20/2021,ID,2021-05-13,2021-05-19,190711.0,1125.0,2074.0,10.0,0.0,0.0,idaho
05/27/2021,ID,2021-05-20,2021-05-26,191736.0,1025.0,2087.0,13.0,0.0,0.0,idaho
06/03/2021,ID,2021-05-27,2021-06-02,192479.0,743.0,2096.0,9.0,0.0,0.0,idaho
06/10/2021,ID,2021-06-03,2021-06-09,193292.0,813.0,2115.0,19.0,0.0,0.0,idaho
06/17/2021,ID,2021-06-10,2021-06-16,193918.0,626.0,2122.0,7.0,0.0,0.0,idaho
06/24/2021,ID,2021-06-17,2021-06-23,194518.0,600.0,2140.0,18.0,0.0,0.0,idaho
07/01/2021,ID,2021-06-24,2021-06-30,194996.0,478.0,2152.0,12.0,0.0,0.0,idaho
07/08/2021,ID,2021-07-01,2021-07-07,195551.0,555.0,2162.0,10.0,0.0,0.0,idaho
07/15/2021,ID,2021-07-08,2021-07-14,196490.0,939.0,2165.0,3.0,0.0,0.0,idaho
07/22/2021,ID,2021-07-15,2021-07-21,197780.0,1290.0,2179.0,14.0,0.0,0.0,idaho
07/29/2021,ID,2021-07-22,2021-07-28,199516.0,1736.0,2190.0,11.0,0.0,0.0,idaho
08/05/2021,ID,2021-07-29,2021-08-04,202669.0,3153.0,2209.0,19.0,0.0,0.0,idaho
08/12/2021,ID,2021-08-05,2021-08-11,206523.0,3854.0,2235.0,26.0,0.0,0.0,idaho
08/19/2021,ID,2021-08-12,2021-08-18,211533.0,5010.0,2280.0,45.0,0.0,0.0,idaho
08/26/2021,ID,2021-08-19,2021-08-25,216061.0,4528.0,2315.0,35.0,0.0,0.0,idaho
09/02/2021,ID,2021-08-26,2021-09-01,222552.0,6491.0,2370.0,55.0,0.0,0.0,idaho
09/09/2021,ID,2021-09-02,2021-09-08,229597.0,7045.0,2426.0,56.0,0.0,0.0,idaho
09/16/2021,ID,2021-09-09,2021-09-15,238315.0,8718.0,2560.0,134.0,0.0,0.0,idaho
09/23/2021,ID,2021-09-16,2021-09-22,246749.0,8434.0,2687.0,127.0,0.0,0.0,idaho
09/30/2021,ID,2021-09-23,2021-09-29,255417.0,8668.0,2854.0,167.0,0.0,0.0,idaho
10/07/2021,ID,2021-09-30,2021-10-06,264662.0,9245.0,3040.0,186.0,0.0,0.0,idaho
10/14/2021,ID,2021-10-07,2021-10-13,272625.0,7963.0,3186.0,146.0,0.0,0.0,idaho
10/21/2021,ID,2021-10-14,2021-10-20,281470.0,8845.0,3346.0,160.0,0.0,0.0,idaho
10/28/2021,ID,2021-10-21,2021-10-27,288923.0,7453.0,3500.0,154.0,0.0,0.0,idaho
11/04/2021,ID,2021-10-28,2021-11-03,294485.0,5562.0,3600.0,100.0,0.0,0.0,idaho
11/11/2021,ID,2021-11-04,2021-11-10,298634.0,4149.0,3703.0,103.0,0.0,0.0,idaho
11/18/2021,ID,2021-11-11,2021-11-17,301843.0,3209.0,3801.0,98.0,0.0,0.0,idaho
11/25/2021,ID,2021-11-18,2021-11-24,305130.0,3287.0,3891.0,90.0,0.0,0.0,idaho
12/02/2021,ID,2021-11-25,2021-12-01,307562.0,2432.0,3949.0,58.0,0.0,0.0,idaho
12/09/2021,ID,2021-12-02,2021-12-08,310661.0,3099.0,4001.0,52.0,0.0,0.0,idaho
12/16/2021,ID,2021-12-09,2021-12-15,313041.0,2380.0,4057.0,56.0,0.0,0.0,idaho
12/23/2021,ID,2021-12-16,2021-12-22,315270.0,2229.0,4097.0,40.0,0.0,0.0,idaho
12/30/2021,ID,2021-12-23,2021-12-29,318458.0,3188.0,4160.0,63.0,0.0,0.0,idaho
01/06/2022,ID,2021-12-30,2022-01-05,323965.0,5507.0,4192.0,32.0,0.0,0.0,idaho
01/13/2022,ID,2022-01-06,2022-01-12,334086.0,10121.0,4259.0,67.0,0.0,0.0,idaho
01/20/2022,ID,2022-01-13,2022-01-19,348949.0,14863.0,4292.0,33.0,0.0,0.0,idaho
01/27/2022,ID,2022-01-20,2022-01-26,368665.0,19716.0,4357.0,65.0,0.0,0.0,idaho
02/03/2022,ID,2022-01-27,2022-02-02,384741.0,16076.0,4453.0,96.0,0.0,0.0,idaho
02/10/2022,ID,2022-02-03,2022-02-09,397868.0,13127.0,4536.0,83.0,0.0,0.0,idaho
02/17/2022,ID,2022-02-10,2022-02-16,409131.0,11263.0,4633.0,97.0,0.0,0.0,idaho
02/24/2022,ID,2022-02-17,2022-02-23,419168.0,10037.0,4713.0,80.0,0.0,0.0,idaho
03/03/2022,ID,2022-02-24,2022-03-02,429473.0,10305.0,4771.0,58.0,0.0,0.0,idaho
03/10/2022,ID,2022-03-03,2022-03-09,436019.0,6546.0,4806.0,35.0,0.0,0.0,idaho
03/17/2022,ID,2022-03-10,2022-03-16,440740.0,4721.0,4830.0,24.0,0.0,0.0,idaho
03/24/2022,ID,2022-03-17,2022-03-23,443274.0,2534.0,4859.0,29.0,0.0,0.0,idaho
03/31/2022,ID,2022-03-24,2022-03-30,443913.0,639.0,4871.0,12.0,0.0,0.0,idaho
04/07/2022,ID,2022-03-31,2022-04-06,444525.0,612.0,4890.0,19.0,0.0,0.0,idaho
04/14/2022,ID,2022-04-07,2022-04-13,444907.0,382.0,4903.0,13.0,0.0,0.0,idaho
04/21/2022,ID,2022-04-14,2022-04-20,445348.0,441.0,4916.0,13.0,0.0,0.0,idaho
04/28/2022,ID,2022-04-21,2022-04-27,445820.0,472.0,4921.0,5.0,0.0,0.0,idaho
05/05/2022,ID,2022-04-28,2022-05-04,446548.0,728.0,4926.0,5.0,0.0,0.0,idaho
05/12/2022,ID,2022-05-05,2022-05-11,447540.0,992.0,4927.0,1.0,0.0,0.0,idaho
05/19/2022,ID,2022-05-12,2022-05-18,448754.0,1214.0,4932.0,5.0,0.0,0.0,idaho
05/26/2022,ID,2022-05-19,2022-05-25,450337.0,1583.0,4934.0,2.0,0.0,0.0,idaho
